province,school,year,track,top_gender,top_score,note
黑龙江,佳木斯一中,2007,理,M,718,并列;语134数149外140综295;录取清华；性别=初筛确认(2026-08-09)
黑龙江,尚志朝鲜族中学,2007,文,M,667,男(原文'他');语134数147外138综248;录取北大公共管理
黑龙江,大庆一中,2008,理,NA,715,语133数146英145综291;录取港大
黑龙江,佳木斯一中,2008,文,F,663,女(原文'她');复读生(2007=607);录取南大英语
黑龙江,哈尔滨三中,2009,理,M,716,男(原文'他');16岁;语128数149外144综295;录取港大精算
黑龙江,佳木斯一中,2009,文,M,653,男(原文'他');语129数146外137综241;录取北大元培
黑龙江,哈尔滨三中,2010,理,NA,702,并列;语120数147英144综291;录取北大光华
黑龙江,哈尔滨三中,2010,理,M,702,男(原文'他');并列;语134数145英138综285;录取清华化学
黑龙江,牡丹江一中,2010,文,NA,667,语129数147英139综252;录取北大光华
黑龙江,大庆实验中学,2011,理,M,710,男(原文'他');语125数141英145综299;录取清华电子信息
黑龙江,哈尔滨三中,2011,文,NA,681,语132数144英144综261;录取北大中文
黑龙江,哈师大附中,2012,理,M,705,男(原文'他');语126数146英139综294;录取清华电机
黑龙江,牡丹江一中,2012,文,F,667,女(原文'她');语135数142英139综251;录取北大光华
黑龙江,大庆实验中学,2013,理,F,701,女(原文'她');并列;语124数150英139综288;录取清华建筑
黑龙江,大庆一中,2013,理,NA,701,并列;录取清华建筑
黑龙江,大庆实验中学,2013,文,F,663,女(原文'她');复读生;比全省第2名高23分;语139数150外145综229;录取北大法学
黑龙江,北安一中,2014,理,M,716,男(原文'他');四次高考(高二试考+应届+复读两次);语130数147英149综290;录取北大物理
黑龙江,牡丹江一中,2014,文,M,687,语136数147外143综261;录取清华；性别=初筛确认(2026-08-09)
黑龙江,大庆实验中学,2015,理,M,708,男(原文'他');语129数145英144综290;录取清华医学试验班
黑龙江,哈尔滨三中,2015,文,M,661,男(原文'他');语129数145外139综248;录取北大法学
黑龙江,鹤岗一中,2016,理,M,709,男(原文'他');语122数147英149综291;录取清华
黑龙江,大庆实验中学,2016,文,M,655,男(原文'他');语125数150英149综231;录取北大哲学
黑龙江,哈尔滨三中,2017,理,M,712,男(原文'他');语134数147英140综291;录取清华
黑龙江,哈尔滨三中,2017,文,F,648,女(原文'她');语126数142英144综236;录取北大经院国贸
黑龙江,鹤岗一中,2018,理,M,701,男(原文'他');语130数150外141综280;录取北大
黑龙江,哈尔滨朝鲜族一中,2018,文,F,652,女(原文'她');语142数139外138综233;录取北大光华
黑龙江,佳木斯一中,2018,文,M,649,男(原文'他');汉语言文科状元;语120数139外139综251;录取北大光华
黑龙江,哈尔滨德强高中,2019,理,F,707,女(原文'她');从鸡西一中转学;语125数146英143综293;录取清华交叉信息
黑龙江,牡丹江一中,2019,文,M,672,男(原文'他');语135数144英145综248;录取清华经管
黑龙江,佳木斯一中,2020,理,M,724,男(原文'他');语133数150英148综293;录取清华电子信息
黑龙江,大庆实验中学,2020,文,F,677,女(原文'她');语135数150英149综243;录取北大
黑龙江,哈尔滨德强高中,2021,理,NA,706,录取北大光华
黑龙江,牡丹江一中,2021,文,F,682,女(原文'她');语142数146外144综250;录取清华经管
黑龙江,大庆实验中学,2022,理,M,708,男(原文'他');语128数142外147综291;录取清华计算机
黑龙江,大庆铁人中学,2022,文,F,667,女(原文'她');比全省第2名高22分;语135数145外144综243;录取北大元培
黑龙江,哈尔滨德强高中,2023,理,M,714,男(原文'他');语131数150外144综289;录取清华交叉信息
黑龙江,伊春一中,2023,文,M,648,男(原文'他');语132数142外144综230;录取北大光华
黑龙江,哈尔滨德强高中,2024,物理类,M,731,男(原文'他');语143数147外145物96化100生100;录取北大元培(物理)
黑龙江,哈尔滨德强高中,2024,历史类,NA,691,并列;选科史政地;录取北大元培
黑龙江,佳木斯一中,2024,历史类,F,691,女(原文'她');并列;录取清华新雅
黑龙江,牡丹江一中,2024,历史类,F,691,女(原文'她');并列;语139数134外140史89政98地91;录取清华新雅
黑龙江,哈尔滨三中,2025,物理类,F,716,女(原文'她');录取清华自强书院
黑龙江,哈师大附中,2025,历史类,NA,681,语128数132外142史85政97地97
黑龙江,哈尔滨三中,2026,物理类,NA,711,语135数143外140物96化97生100
黑龙江,牡丹江一中,2026,历史类,M,692,性别=初筛确认(2026-08-09)
北京,和平街二中,1977,文,F,,女(原文'她');录取北大新闻;并列
北京,北师大附中,1977,文,NA,,并列;录取北大历史
北京,北京四中,1980,文,NA,473,
北京,北京一零一中学,1981,理,NA,,
北京,北京三十五中,1981,文,M,,男(原文'他');并列;录取北大经院国经
北京,北京四中,1981,文,NA,,并列
北京,北京二中,1983,文,NA,,
北京,北师大附属实验中学,1984,理,NA,,录取北大计算机
北京,北京二中,1984,文,M,,男(原文'他');录取北大光华
北京,北师大附中,1985,理,NA,620,
北京,北京二中,1985,文,M,566,性别=初筛确认(2026-08-09)
北京,北京二十六中,1985,外,M,559,外语类状元;并列；性别=初筛确认(2026-08-09)
北京,外语附校,1985,外,NA,559,外语类状元;并列
北京,北京十二中,1986,理,M,657,性别=初筛确认(2026-08-09)
北京,汇文中学,1987,文,F,,性别=初筛确认(2026-08-09)
北京,北京四中,1990,理,M,,性别=初筛确认(2026-08-09)
北京,东直门中学,1993,理,NA,,
北京,北大附中,1994,理,NA,,
北京,北师大二附中,1994,文,NA,,
北京,北师大附属实验中学,1995,理,F,688,女(原文'她');录取北大生科
北京,北京四中,1995,文,F,610,女(原文'她');并列;录取北大国贸
北京,北京八中,1995,文,F,610,女(原文'她');并列;录取北大
北京,汇文中学,1995,文,F,610,女(原文'她');并列;录取北大
北京,汇文中学,1996,理,NA,,
北京,人大附中,1996,文,M,,性别=初筛确认(2026-08-09)
北京,北师大二附中,1997,理,F,663,性别=初筛确认(2026-08-09)
北京,牛栏山一中,1997,文,M,604,男(原文'他');录取北大光华
北京,北京八十中,1998,理,M,692,男(原文'他');录取清华计算机
北京,北京四中,1998,文,NA,628,录取北大光华
北京,汇文中学,1999,理,M,684,男(原文'他');语128数143英126物146化141;录取清华自动化
北京,北京一零一中学,1999,文,M,622,男(原文'他');语116数126英128政126史126;录取北大文史哲实验班
北京,顺义一中,2000,理,M,683,男(原文'他');录取清华计算机
北京,北京八十中,2000,文,F,641,语130数144英133政119史115；性别=初筛确认(2026-08-09)
北京,北京八十中,2001,理,NA,690,
北京,北京十五中,2001,文,F,637,女(原文'她');英128;录取北大光华
北京,北京八十中,2002,理,M,704,男(原文'他');语132数138英141综293;录取清华
北京,北京四中,2002,文,NA,646,语127数127外140综252;录取北大光华金融
北京,北大附中,2003,理,F,703,女(原文'她');含加分10裸分693;语135数140英140综278;录取北大生科
北京,北师大二附中,2003,文,NA,665,含加分10裸分655;语138数132英128综257;录取北大光华
北京,北师大附中,2004,理,M,719,男(原文'他');含加分20裸分699;语131数146外136综286;录取清华电子
北京,人大附中,2004,文,M,640,男(原文'他');高三才从理科转文科;语138数127英130综245;录取北大光华
北京,东直门中学,2005,理,NA,707,含加分20裸分687;并列
北京,人大附中,2005,理,F,707,女(原文'她');含加分20裸分687;并列;语122数137英140综288;录取港科大生化
北京,北师大二附中,2005,文,F,661,含加分20裸分641;语112数147英138综244;录取北大元培；性别=初筛确认(2026-08-09)
北京,北京八中,2006,理,F,731,女(原文'她');含加分20裸分711;语139数140英141综291;录取港科大商学院
北京,北京二中,2006,文,F,692,女(原文'她');含加分20裸分672;录取港科大商学院
北京,人大附中,2007,理,F,709,语132数148外141综288；性别=初筛确认(2026-08-09)
北京,北京一零一中学,2007,文,F,685,女(原文'她');语136数143英143综263;录取北大中文
北京,人大附中,2008,理,NA,702,语136数145英133综288
北京,北京四中,2008,文,F,667,女(原文'她');语132数150英129综256;录取港大工商管理(法学)
北京,人大附中,2009,理,NA,703,语140数147英142综274
北京,北京一零一中学,2009,文,NA,688,语132数142英142综272
北京,人大附中,2010,理,M,703,男(原文'他');语138数146英140综279;录取港大
北京,北京五中,2010,文,F,685,女(原文'她');含加分10裸分675;语142数142英131综260;录取北大中文
北京,人大附中,2011,理,M,717,男(原文'他');含加分20裸分697;语123数145英141综288;录取港科大生化
北京,人大附中,2011,文,F,676,女(原文'她');并列;语134数144英141综257;录取港大新闻
北京,北京四中,2011,文,F,676,女(原文'她');并列;语132数141英140综263;录取北大元培
北京,北师大二附中,2011,文,NA,676,并列;语112数148英137综269
北京,人大附中,2012,理,M,712,男(原文'他');语136数145英140综291;录取清华经管
北京,人大附中,2012,文,NA,670,语135数150英137综248
北京,北京十二中,2013,理,NA,738,含加分20裸分718;总分状元
北京,清华附中,2013,理,M,735,男(原文'他');含加分10裸分725;裸分状元;语142数148外145综290;录取清华电子信息
北京,清华附中,2013,文,NA,698,含加分10裸分688;总分状元;语140数144英144综260
北京,北京四中,2013,文,F,695,女(原文'她');裸分状元;语132数141英144综278;录取北大西语
北京,清华附中,2014,理,F,726,含加分10裸分716;总分状元;语144数148英145综279;录取清华经金国际班；性别=初筛确认(2026-08-09)
北京,北师大二附中,2014,理,F,719,女(原文'她');裸分状元;语137数148英146综288;录取北大
北京,清华附中,2014,文,NA,704,语141数145英143综275
北京,清华附中,2015,理,NA,730,含加分10裸分720;总分状元
北京,人大附中,2015,理,F,721,女(原文'她');裸分状元;普通班;语136数145英147综293;录取北大光华金融
北京,北师大二附中,2015,文,F,699,女(原文'她');语142数150英135综272;录取北大元培
北京,人大附中,2016,理,M,715,男(原文'他');语141数150英148综276;录取清华软件;中考裸分状元
北京,北京四中,2016,文,F,700,并列;语140数142外144综274；性别=初筛确认(2026-08-09)
北京,中央民大附中,2016,文,NA,700,并列;录取清华经管
北京,北京八中,2017,理,M,705,男(原文'他');语137数144英143综281;录取北大信科
北京,北京二中,2017,文,M,690,男(原文'他');语132数150英140综268;录取清华经管;文综全市单科第1
北京,人大附中,2018,理,M,722,男(原文'他');语137数149外144综292;录取北大光华
北京,北京二中,2018,文,F,713,女(原文'她');语137数145外141综290;录取北大法学
北京,北京十二中,2019,理,F,721,女(原文'她');含加分10裸分711;总分状元;语128数148英141综294;录取清华交叉信息
北京,中央民大附中,2019,理,F,714,女(原文'她');裸分状元;语134数146英142综292;录取清华
北京,育英学校,2019,文,F,698,女(原文'她');录取北大中文
北京,人大附中,2020,不分,F,722,2020新高考3+3首届;语135数140外147物100史100地100;录取北大元培；性别=初筛确认(2026-08-09)
北京,清华附中,2021,不分,NA,,"禁炒期,据称'朴同学';存疑"
北京,北师大附属实验中学,2022,不分,M,721,"禁炒期,据称,分数存疑;录取北大元培；性别=初筛确认(2026-08-09)"
北京,十一学校,2023,不分,NA,,"禁炒期,据称;另一说北京四中陈应涵728(存疑)"
北京,清华附中,2024,不分,NA,,"禁炒期,据称;录取清华为先书院"
北京,北京十二中,2025,不分,NA,,"禁炒期,据称"
山西,太原铁一中,1962,文,NA,,录取北大经济系
山西,汾阳中学,1963,理,F,,"女(原文'她');数理化外四科满分,总平均95+,全国理科第3;录取清华电机"
山西,巡镇中学,1964,理,M,,男(原文'他');数学满分+附加题6分;录取太原理工
山西,太原五中,1977,理,NA,,
山西,太原五中,1978,文,NA,,
山西,太原五中,1979,理,NA,,
山西,成成中学,1980,文,M,455,录取北大中文；性别=初筛确认(2026-08-09)
山西,孝义中学,1981,理,F,,录取清华无线电；性别=初筛确认(2026-08-09)
山西,太原五中,1981,文,NA,,
山西,太原五中,1982,理,NA,,
山西,太原五中,1982,文,NA,,
山西,太原五中,1983,理,NA,,
山西,成成中学,1983,文,NA,,录取北大法学
山西,康杰中学,1984,文,NA,576,录取北大社会学
山西,太原五中,1985,理,NA,619,
山西,太原五中,1985,文,M,559,性别=初筛确认(2026-08-09)
山西,太钢一中,1986,理,F,663.5,女(原文'她');高考成绩全国第3;录取北大计算机;并列
山西,太原五中,1986,理,M,,并列；性别=初筛确认(2026-08-09)
山西,太原五中,1987,理,NA,,
山西,平遥中学,1988,理,M,,录取清华；性别=初筛确认(2026-08-09)
山西,太原实验五中,1988,文,NA,,
山西,太原五中,1989,理,M,,性别=初筛确认(2026-08-09)
山西,进山中学,1990,理,NA,,
山西,太原十二中,1991,理,NA,631,录取清华电子
山西,成成中学,1991,文,F,534,录取北京广播学院；性别=初筛确认(2026-08-09)
山西,昔阳中学,1991,外,NA,531,文科外语类状元
山西,太原五中,1992,理,M,,性别=初筛确认(2026-08-09)
山西,太原五中,1992,文,NA,,
山西,太原五中,1993,理,NA,601,并列
山西,临汾三中,1993,理,F,601,并列；性别=初筛确认(2026-08-09)
山西,山西省实验中学,1994,理,M,,性别=初筛确认(2026-08-09)
山西,天镇一中,1995,理,M,655,录取清华；性别=初筛确认(2026-08-09)
山西,襄垣一中,1995,文,NA,,录取北大经济管理
山西,康杰中学,1996,理,NA,677,录取清华
山西,平遥中学,1996,文,F,628,并列;录取人大法学；性别=初筛确认(2026-08-09)
山西,阳泉十五中,1996,文,M,,并列；性别=初筛确认(2026-08-09)
山西,临猗中学,1997,文,NA,612,录取北大法学
山西,昔阳中学,1998,文,NA,626,录取北大
山西,康杰中学,1999,理,NA,682,录取清华计算机
山西,康杰中学,1999,文,NA,632,录取北大
山西,太谷中学,2000,理,NA,,录取清华
山西,平遥中学,2000,文,M,607,男(原文'他');语123数139英134综211;录取北大经院
山西,康杰中学,2001,理,NA,690,
山西,太原外国语学校,2001,文,M,643,男(原文'他');录取北大财政
山西,阳城一中,2002,理,F,696,女(原文'她');复读生(2001=650);语126数138英132综300;录取清华
山西,山西省实验中学,2002,文,NA,667,语121数143英133综270;录取北大光华
山西,成成中学,2003,理,F,663,女(原文'她');语145全省单科第1(作文满分);录取对外经贸德语
山西,盂县一中,2003,文,M,613,男(原文'他');语127数108英134综244;录取苏州大学金融
