province,year,track,name_anon,gender,total_score,high_school,hs_city,is_tie,is_bonus_adj,college,note
安徽,2009,理,丁*,NA,699,合肥八中,NA,0,0,NA,裸分状元
安徽,2009,文,葛*,NA,638,合肥八中,NA,0,0,NA,并列;语122数131英141综244
安徽,2009,文,桂*,M,638,淮南二中,NA,0,1,NA,含加分10裸分628;总分状元;并列;语115数131英148综234
安徽,2010,理,郝*,F,704,安庆一中,NA,0,1,NA,女(原文'她');编外总分状元(保送清华化学);含加分10裸分694;语111数148英146综289
安徽,2010,理,张*,M,701,泗县二中,NA,0,0,清华信息学院,正式状元;语116数149外142综294;录取清华信息学院
安徽,2010,理,刘*,NA,701,和县一中,NA,0,1,NA,含加分10裸分691;总分状元;并列
安徽,2010,理,陈*,M,701,六安一中,NA,0,1,NA,男(原文'他');编外总分状元(保送清华工业工程);含加分10裸分691;并列;语117数149英137综288
安徽,2010,文,陈*,NA,666,寿县一中,NA,0,0,NA,语126数141英144综255
安徽,2011,理,韩*,M,705,安庆一中,NA,0,1,NA,男(原文'他');编外总分状元(保送清华电子);含加分10裸分695;语120数148英141综286
安徽,2011,理,张*,M,699,蚌埠二中,NA,0,1,清华钱学森力学班,含加分5裸分694;总分状元;录取清华钱学森力学班
安徽,2011,理,黄*,M,698,淮南二中,NA,0,0,清华建筑,男(原文'他');裸分状元;复读生(2010=641);语127数139英143综289;录取清华建筑
安徽,2011,文,丁*,F,646,淮北一中,NA,0,0,港大商学院会计金融,女(原文'她');语125数139英141综241;录取港大商学院会计金融
安徽,2012,理,丁*,NA,704,芜湖一中,NA,0,1,NA,含加分10裸分694;语124数135英144综291
安徽,2012,文,倪*,F,671,淮北一中,NA,0,0,北大光华,女(原文'她');语123数150英138综260;录取北大光华
安徽,2013,理,刘*,M,675,合肥一中,NA,0,1,清华交叉信息,男(原文'他');含加分10裸分665;总分状元;语115数135英137综278;录取清华交叉信息
安徽,2013,理,刘*,F,673,灵璧一中,NA,0,0,NA,女(原文'她');裸分状元;复读生(2012=619);语117数133英143综280
安徽,2013,文,查*,F,662,铜陵一中,NA,0,0,NA,语113数142英143综264
安徽,2014,理,董*,F,675,合肥一中,NA,0,1,北大光华,女(原文'她');含加分10裸分665;总分状元;语115数142英139综269;录取北大光华
安徽,2014,理,孙*,F,674,六安一中,NA,0,0,北大元培,女(原文'她');裸分状元;并列;录取北大元培
安徽,2014,理,刘*,NA,674,宿城一中,NA,0,0,NA,裸分状元;并列
安徽,2014,文,罗*,M,650,合肥一六八中学,NA,0,0,北大元培,男(原文'他');并列;语120数146英145综239;录取北大元培
安徽,2014,文,俞*,F,650,南陵中学,NA,0,0,NA,并列;语112数147外138综253
安徽,2015,理,冯*,F,708,马鞍山二中,NA,0,0,NA,并列;语119数148英149综292
安徽,2015,理,吴*,NA,708,合肥八中,NA,0,0,NA,并列;语121数149英149综289
安徽,2015,文,赵*,F,689,蚌埠二中,NA,0,0,NA,语119数150英144综276
安徽,2016,理,邢*,F,703,太和一中,NA,0,0,NA,并列;语123数140英144综296
安徽,2016,理,孙*,M,703,无为中学,NA,0,0,清华环境,男(原文'他');并列;语126数136外145综296;录取清华环境
安徽,2016,文,王*,NA,657,合肥一六八中学,NA,0,0,NA,语118数138英137综264
安徽,2017,理,申*,NA,706,太和中学,NA,0,0,NA,语126数145外145综290
安徽,2017,文,潘*,M,662,合肥一六八中学,NA,0,0,清华,男(原文'他');语121数140英148综253;录取清华
安徽,2018,理,方*,M,713,铜陵一中,NA,0,0,北大,男(原文'他');语123数150英146综294;录取北大
安徽,2018,文,郑*,F,678,合肥一中,NA,0,0,北大光华,女(原文'她');语123数147外143综265;录取北大光华
安徽,2019,理,王*,M,710,合肥一中,NA,0,0,NA,语127数148外141综294
安徽,2019,文,刘*,NA,681,合肥一六八中学,NA,0,0,NA,语129数146外145综261
安徽,2020,理,吴*,F,714,太和中学,NA,0,0,清华电子信息,并列;语132数144外143综295;录取清华电子信息
安徽,2020,理,王*,M,714,安庆一中,NA,0,0,NA,并列;语129数149外148综288
安徽,2020,文,李*,F,669,合肥一六八中学,NA,0,0,清华,女(原文'她');语131数143外149综246;录取清华
安徽,2021,理,袁*,M,716,合肥一六八中学,NA,0,0,北大数学,男(原文'他');语135数146外146综289;录取北大数学
安徽,2021,文,张*,M,694,合肥一中,NA,0,0,北大元培,男(原文'他');复读借读(原北师大蚌埠附校);语132数148外149综265;录取北大元培
安徽,2022,理,张*,NA,716,无为中学,NA,0,0,清华经管,语130数144英145综297;录取清华经管
安徽,2022,文,李*,F,663,合肥一中,NA,0,0,北大社会学,女(原文'她');录取北大社会学
安徽,2023,理,赵*,F,711,灵璧中学,NA,0,0,清华交叉信息,女(原文'她');宿州中考状元(748/760);语130数147英144综290;录取清华交叉信息
安徽,2023,文,曹*,M,686,合肥一六八中学,NA,0,0,北大元培,男(原文'他');录取北大元培
安徽,2024,物理类,贾*,M,715,合肥一中,NA,0,0,清华,男(原文'他');3+1+2;语135数146英142物98化95生99;录取清华
安徽,2024,历史类,张*,F,700,合肥一六八中学,NA,0,0,北大元培,女(原文'她');3+1+2;语136数132外145史96政96地95;录取北大元培
安徽,2025,物理类,吴*,M,706,池州一中,NA,0,0,北大计算机,男(原文'他');3+1+2;并列;录取北大计算机
安徽,2025,物理类,李*,NA,706,合肥一六八中学,NA,0,0,NA,3+1+2;并列
安徽,2025,物理类,詹*,M,706,巢湖一中,NA,0,0,NA,3+1+2;并列
安徽,2025,历史类,吴*,F,683,合肥八中,NA,0,0,NA,3+1+2
安徽,2026,物理类,孙*,F,NA,安徽师大附中,NA,0,0,NA,3+1+2
安徽,2026,历史类,董*,NA,NA,寿县一中,NA,0,0,NA,3+1+2
广东,2007,理,黄*,M,697,惠州一中,NA,0,0,清华数理基础,男(原文'他');数140英141物139;录取清华数理基础
广东,2007,文,严*,F,691,高明一中,NA,0,0,港中文,女(原文'她');X科制:语131数142英142文基142史134;录取港中文
广东,2008,理,赵*,F,696,珠海一中,NA,0,0,北大,女(原文'她');语132数146英137理基140化141;录取北大
广东,2008,文,郑*,M,681,潮阳实验学校,NA,0,0,北大光华,男(原文'他');语124数143英132文基144政138;录取北大光华
广东,2009,理,刘*,F,702,深圳外国语学校,NA,0,0,清华经金国际班,女(原文'她');选科物理;保送清华(自学历史过保送考试);录取清华经金国际班
广东,2009,文,陈*,F,701,珠海一中,NA,0,0,北大,女(原文'她');语130数142英139文基150史140(全省最高);录取北大
广东,2010,理,林*,F,727,华南师大附中,NA,0,1,NA,含加分20裸分707;总分状元
广东,2010,理,周*,F,709,仲元中学,NA,0,0,清华建筑,女(原文'她');裸分状元;并列;语125数143英145综296;录取清华建筑
广东,2010,理,卓*,M,709,华南师大附中,NA,0,0,NA,裸分状元;并列;语137数138英142综292
广东,2010,文,谢*,F,687,阳江一中,NA,0,1,NA,含加分20裸分667;总分状元;语125数138英139综265
广东,2010,文,易*,F,678,宝安中学,NA,0,0,北大,女(原文'她');裸分状元;并列;语135数140英141综262;录取北大
广东,2010,文,谢*,F,678,华南师大附中,NA,0,0,北大光华,女(原文'她');裸分状元;并列;录取北大光华
广东,2011,理,周*,M,706,广东实验中学,NA,0,1,NA,含加分20裸分686;总分状元
广东,2011,理,钱*,M,699,深圳中学,NA,0,0,北大,男(原文'他');裸分状元;语133数139英143综284;录取北大
广东,2011,文,林*,F,681,潮阳实验学校,NA,0,1,北大,女(原文'她');含加分20裸分661;总分状元;录取北大
广东,2011,文,赖*,NA,672,执信中学,NA,0,0,NA,裸分状元;语141数124英137综270
广东,2012,理,余*,F,715,华南师大附中,NA,0,1,清华,含加分20裸分695;总分状元;录取清华
广东,2012,理,李*,M,705,佛山一中,NA,0,0,清华,男(原文'他');裸分状元;语134数144英144综284;录取清华
广东,2012,文,孙*,F,682,茂名一中,NA,0,0,清华,女(原文'她');并列;语140数148英139综255;录取清华
广东,2012,文,李*,NA,682,深圳中学,NA,0,1,NA,含加分20裸分662;总分状元;并列
广东,2013,理,张*,M,717,信宜中学,NA,0,1,清华电子,男(原文'他');含加分20裸分697;总分状元;录取清华电子
广东,2013,理,向*,NA,710,深圳高级中学,NA,0,0,清华电子,裸分状元;语136数147英145综282;录取清华电子
广东,2013,文,杨*,F,693,佛山一中,NA,0,1,北大,女(原文'她');含加分20裸分673;总分状元;录取北大
广东,2013,文,黄*,NA,681,汕头金山中学,NA,0,0,NA,裸分状元
广东,2014,理,洪*,F,711,普宁市华美实验学校,NA,0,0,清华经管,女(原文'她');语138数141英141综291;录取清华经管
广东,2014,文,刘*,F,687,梅县东山中学,NA,0,0,北大光华,女(原文'她');高二后19次大考16次年级第一;录取北大光华
广东,2015,理,沈*,M,710,珠海一中,NA,0,0,清华,男(原文'他');录取清华
广东,2015,文,祝*,F,676,东莞东华高级中学,NA,0,0,清华,女(原文'她');录取清华
广东,2016,理,谭*,M,701,阳江一中,NA,0,0,清华经管,"男(原文'他');并列;三次高考(2013/2014/2016,2014=677考入上交大);综288;录取清华经管"
广东,2016,理,李*,M,701,广东实验中学,NA,0,0,北大,男(原文'他');并列;录取北大
广东,2016,文,李*,F,650,深圳外国语学校,NA,0,0,北大,女(原文'她');并列;录取北大
广东,2016,文,梁*,F,650,顺德一中,NA,0,0,北大葡萄牙语,女(原文'她');并列;录取北大葡萄牙语
广东,2017,理,许*,M,699,华中师大龙岗附中,NA,0,1,港中文(深圳)理工,男(原文'他');含加分5裸分694;总分状元;录取港中文(深圳)理工
广东,2017,理,陈*,M,695,华南师大附中,NA,0,0,清华新雅(经金),裸分状元;并列;录取清华新雅(经金)
广东,2017,理,陈*,M,695,深圳高级中学,NA,0,0,清华,裸分状元;并列;录取清华
广东,2017,文,谭*,F,671,石门中学,NA,0,0,北大中文,女(原文'她');录取北大中文
广东,2018,理,周*,NA,707,廉江实验学校,NA,0,0,清华电子信息,复读生;录取清华电子信息
广东,2018,文,曾*,F,672,普宁市华美实验学校,NA,0,0,北大光华,女(原文'她');揭阳中考状元;语127数144英145综256;录取北大光华
广东,2019,理,黎*,M,706,东莞东华高级中学,NA,0,0,清华计算机,录取清华计算机
广东,2019,文,张*,M,672,珠海一中,NA,0,0,北大光华,男(原文'他');语142数148英143综239;录取北大光华
广东,2020,理,刘*,M,716,广州六中,NA,0,0,清华,男(原文'他');清华强基考试总分第1;语133数147外145综291;录取清华
广东,2020,文,李*,M,665,潮阳实验学校,NA,0,0,清华法学,男(原文'他');录取清华法学
广东,2021,物理类,屈*,M,707,广东实验中学,NA,0,0,清华经管,3+1+2;语131数138外147物98化98生95;录取清华经管
广东,2021,历史类,周*,F,680,廉江实验学校,NA,0,0,北大光华,女(原文'她');3+1+2;选科史生政;录取北大光华
广东,2022,物理类,李*,M,709,广州二中,NA,0,0,清华,男(原文'他');3+1+2;语131数135英148物98化97生100;录取清华
广东,2022,历史类,南*,M,671,深圳中学,NA,0,0,北大元培,男(原文'他');3+1+2;选科史政地;录取北大元培
广东,2023,物理类,王*,M,712,珠海一中,NA,0,0,清华计算机,男(原文'他');3+1+2;珠海中考状元(600/605);语136数139英148物100化98生91;录取清华计算机
广东,2023,历史类,吴*,M,695,潮阳实验学校,NA,0,0,北大光华,男(原文'他');3+1+2;语131数138英146史93政92地95;录取北大光华
广东,2024,物理类,赖*,NA,706,化州一中附属实验学校,NA,0,0,清华计算机,3+1+2;复读生;并列;语139数137外145物99化94生92;录取清华计算机
广东,2024,物理类,刘*,M,706,广东实验中学,NA,0,0,清华计算机,3+1+2;并列;录取清华计算机
广东,2024,历史类,宋*,M,695,湛江一中,NA,0,0,北大,男(原文'他');3+1+2;语137数135英143史90化97生93;录取北大
广东,2025,物理类,王*,M,716,潮阳实验学校,NA,0,0,清华,男(原文'他');3+1+2;模考赋分721(原始713);语144数132英144物100化98生98;录取清华
广东,2025,历史类,袁*,F,686,广州二中,NA,0,0,北大考古文博,女(原文'她');3+1+2;录取北大考古文博
广东,2026,物理类,汤*,F,714,深圳中学,NA,0,0,NA,3+1+2;语132数147外143物98化97生97
广东,2026,历史类,黄*,NA,684,汕头金山中学,NA,0,0,NA,3+1+2;并列
广东,2026,历史类,吴*,NA,684,潮阳实验学校,NA,0,0,NA,3+1+2;并列
广西,2005,理,周*,NA,715,百色祈福高中,NA,0,1,NA,含加分;总分状元
广西,2005,理,冯*,F,708,柳州高中,NA,0,0,清华计算机,裸分状元;语132数134英146综296;录取清华计算机
广西,2005,文,何*,F,673,浔州高中,NA,0,1,NA,含加分;总分状元
广西,2005,文,董*,M,666,柳州高中,NA,0,0,NA,裸分状元
广西,2006,理,陈*,F,704,柳州高中,NA,0,1,NA,含加分20裸分684;并列
广西,2006,理,张*,NA,NA,广西师大附属外校,NA,0,0,NA,并列
广西,2006,文,伍*,NA,672,岑溪中学,NA,0,0,港中文工商管理,语132数150外146综244;录取港中文工商管理
广西,2007,理,张*,M,706,桂林中学,NA,0,1,NA,含加分20裸分686;数144
广西,2007,文,林*,NA,672,浦北中学,NA,0,1,NA,含加分20裸分652
广西,2008,理,青*,M,704,南宁二中,NA,0,1,NA,男(原文'他');含加分20裸分684;数144全省最高;模考均700+
广西,2008,文,黄*,NA,667,南宁三中,NA,0,1,NA,含加分20裸分647
广西,2009,理,黎*,F,717,南宁二中,NA,0,1,NA,含加分20裸分697
广西,2009,文,黄*,NA,649,南宁二中,NA,0,1,NA,含加分20裸分629
广西,2009,文,陈*,F,629,兴安中学,NA,0,0,NA,女(原文'她');裸分状元;文科数学全省单科第1;语124数146英144综215
广西,2010,理,王*,NA,704,桂林中学,NA,0,1,NA,含加分20裸分684;语119数137英147综281
广西,2010,文,谢*,NA,633,柳州地区民族高中,NA,0,1,NA,含加分20裸分613;总分状元
广西,2010,文,黄*,M,630,南宁二中,NA,0,0,NA,男(原文'他');裸分状元;北海中考状元;语127数120英148综235
广西,2011,理,林*,NA,709,南宁三中,NA,0,1,NA,含加分20裸分689;语122数146英143综278
广西,2011,文,刘*,NA,650,河池高中,NA,0,1,NA,含加分10裸分640
广西,2012,理,黄*,NA,722,百色高中,NA,0,1,NA,含加分20裸分702;语132数144外139综287
广西,2012,文,谭*,F,679,武鸣高中,NA,0,1,NA,含加分20裸分659;语141数129英143综246
广西,2013,理,莫*,NA,682,南宁三中,NA,0,1,NA,含加分20裸分662;总分状元;并列
广西,2013,理,张*,NA,682,南宁二中,NA,0,1,NA,含加分10裸分672;总分状元;并列
广西,2013,理,邓*,M,675,广西师大附属外校,NA,0,0,NA,裸分状元;数146英150
广西,2013,文,刘*,NA,653,柳州铁一中,NA,0,0,NA,
广西,2014,理,黄*,NA,718,南宁三中,NA,0,1,NA,含加分10裸分708;语140数138英147综283
广西,2014,文,吴*,NA,672,柳州铁一中,NA,0,1,NA,含加分5裸分667;语128数146英149综244
广西,2015,理,李*,NA,721,全州高中,NA,0,1,NA,含加分20裸分701;总分状元
广西,2015,理,周*,M,704,南宁三中,NA,0,0,NA,裸分状元
广西,2015,文,凌*,NA,672,柳州铁一中,NA,0,1,NA,含加分20裸分652;总分状元
广西,2015,文,王*,F,671,柳州高中,NA,0,0,北大,女(原文'她');裸分状元;文综全省单科第1;录取北大
广西,2016,理,覃*,NA,708,柳州高中,NA,0,1,NA,含加分5裸分703;语137数135英148综283
广西,2016,文,孟*,NA,680,恭城中学,NA,0,1,NA,含加分20裸分660;总分状元
广西,2016,文,张*,F,669,柳州铁一中,NA,0,0,北大,女(原文'她');裸分状元;语130数141外144综254;录取北大
广西,2017,理,方*,NA,704,南宁三中,NA,0,1,NA,含加分20裸分684;总分状元;语133数143英149综259
广西,2017,理,胡*,NA,700,南宁二中,NA,0,0,NA,裸分状元
广西,2017,文,韩*,F,681,南宁二中,NA,0,0,清华,女(原文'她');语137数139英144综261;录取清华
广西,2018,理,曾*,NA,709,平果高中,NA,0,1,NA,含加分10裸分699;语131数139外147综282
广西,2018,理,张*,NA,699,柳州高中,NA,0,0,NA,裸分状元
广西,2018,文,周*,NA,676,广西师大附属外校,NA,0,1,NA,含加分20裸分656;总分状元
广西,2018,文,禤*,F,666,南宁三中,NA,0,0,北大法学,裸分状元;录取北大法学
广西,2019,理,杨*,M,730,南宁二中,NA,0,0,清华人工智能学堂班,男(原文'他');语140数150英150综290;录取清华人工智能学堂班
广西,2019,文,卓*,F,689,柳州高中,NA,0,0,北大法学,女(原文'她');语142数148英144综255;录取北大法学
广西,2020,理,伍*,NA,719,玉林高中,NA,0,1,NA,含加分20裸分699;总分状元
广西,2020,理,董*,NA,712,广西师大附属外校,NA,0,0,NA,裸分状元
广西,2020,文,李*,F,675,柳州高中,NA,0,0,北大中文,女(原文'她');录取北大中文
广西,2021,理,蒙*,NA,728,南宁三中,NA,0,1,NA,含加分5裸分723;语133数150外147综293
广西,2021,文,韦*,NA,687,柳州铁一中,NA,0,1,NA,含加分5裸分682
广西,2021,文,陈*,NA,682,南宁三中,NA,0,0,北大光华,裸分状元;录取北大光华
广西,2022,理,邝*,M,715,北海民附学校,NA,0,1,清华交叉信息,含加分5裸分710;数150英149;录取清华交叉信息
广西,2022,文,莫*,F,706,南宁三中,NA,0,1,北大元培,女(原文'她');含加分7裸分699;语134数143外147综275;录取北大元培
广西,2023,理,秦*,NA,712,桂林国龙外国语学校,NA,0,0,清华交叉信息,语127数148英144综293;录取清华交叉信息
广西,2023,理,周*,NA,712,北海民附学校,NA,0,1,清华交叉信息,含加分7裸分705;总分状元;并列;录取清华交叉信息
广西,2023,文,孙*,F,689,南宁二中,NA,0,1,北大光华,女(原文'她');含加分3裸分686;语139数149外147综251;录取北大光华
广西,2024,物理类,孙*,M,707,百色高中,NA,0,1,清华计算机,男(原文'他');3+1+2;含加分7裸分700;总分状元;语139数136外147物88化96政94;录取清华计算机
广西,2024,物理类,朱*,M,702,武鸣高中,NA,0,0,北大,男(原文'他');3+1+2;裸分状元;语143数133外147物83化97生99;录取北大
广西,2024,历史类,莫*,F,698,河池高中,NA,0,1,北大,3+1+2;含加分15裸分683;总分状元;录取北大
广西,2024,历史类,邓*,F,696,柳州高中,NA,0,1,北大法学,女(原文'她');3+1+2;含加分3裸分693;裸分状元;语140数133外147史88政93地92;录取北大法学
广西,2025,物理类,黄*,M,704,玉林高中,NA,0,0,清华,男(原文'他');3+1+2;录取清华
广西,2025,历史类,黄*,F,675,南宁三中,NA,0,1,NA,3+1+2;含加分3裸分672;语136数133外144史73生91地95
广西,2026,物理类,郑*,NA,717,南宁三中,NA,0,0,NA,3+1+2
广西,2026,历史类,韦*,NA,688,柳州高中,NA,0,0,NA,3+1+2
宁夏,1962,文,陈*,NA,NA,吴忠中学,NA,0,0,北大历史,录取北大历史
宁夏,1980,文,刘*,NA,NA,银川一中,NA,0,0,北大法律,录取北大法律
宁夏,1981,文,某同学,NA,NA,银川一中,NA,0,0,北大中文,匿名;录取北大中文
宁夏,1986,理,宋*,M,NA,银川九中,NA,0,0,NA,
宁夏,1991,文,魏*,NA,NA,彭阳二中,NA,0,0,北大法律,录取北大法律
宁夏,1992,理,邵*,M,NA,银川九中,NA,0,0,NA,
宁夏,1994,理,郭*,NA,NA,银川九中,NA,0,0,NA,
宁夏,1995,理,高*,NA,NA,银川九中,NA,0,0,NA,
宁夏,1996,理,于*,NA,NA,恒力中学,NA,0,0,NA,
宁夏,1997,理,马*,NA,NA,银川九中,NA,0,0,NA,
宁夏,1998,理,张*,NA,NA,银川二中,NA,0,0,NA,
宁夏,1998,文,金*,NA,NA,NA,NA,0,0,NA,
宁夏,1999,理,刘*,M,679,固原一中,NA,0,0,清华,物理150;录取清华
宁夏,1999,文,殷*,F,NA,固原一中,NA,0,0,北大光华,录取北大光华
宁夏,2000,理,朱*,F,656,银川二中,NA,0,0,清华计算机,女(原文'她');语127数124英127物130化148;录取清华计算机
宁夏,2000,文,谈*,NA,614,唐徕回民中学,NA,0,0,北大,录取北大
宁夏,2001,理,赵*,M,NA,银川二中,NA,0,0,清华,录取清华
宁夏,2001,文,王*,NA,NA,唐徕回民中学,NA,0,0,北大光华,录取北大光华
宁夏,2002,理,段*,F,682,银川九中,NA,0,0,清华,女(原文'她');语136数139英140综267;录取清华
宁夏,2002,理,刘*,M,NA,银川二中,NA,0,0,NA,并列
宁夏,2002,文,刘*,F,611,唐徕回民中学,NA,0,0,北大,女(原文'她');并列;录取北大
宁夏,2002,文,王*,M,611,石嘴山矿务局一中,NA,0,0,北大,男(原文'他');并列;语121数129英125综236;录取北大
宁夏,2003,理,黄*,M,624,银川九中,NA,0,0,资格,并列;高考移民被取消录取资格
宁夏,2003,理,何*,M,624,海原中学,NA,0,0,清华电子,并列;录取清华电子
宁夏,2003,文,李*,F,NA,银川一中,NA,0,0,北大,女(原文'她');英139全区最高;录取北大
宁夏,2004,理,马*,M,707,银川二中,NA,0,0,清华计算机,语125数147英139综296;录取清华计算机
宁夏,2004,文,韩*,F,NA,银川一中,NA,0,0,北大,录取北大
宁夏,2005,理,马*,M,690,银川二中,NA,0,0,北大,男(原文'他');语126数136英138综290;录取北大
宁夏,2005,文,梁*,F,650,唐徕回民中学,NA,0,0,北大,女(原文'她');语133数121英143综253;录取北大
宁夏,2006,理,杜*,F,688,银川一中,NA,0,0,清华,女(原文'她');语131数135英140综282;录取清华
宁夏,2006,文,马*,M,648,唐徕回民中学,NA,0,1,北大,含加分20裸分628;总分状元;录取北大
宁夏,2006,文,万*,F,643,银川一中,NA,0,0,北大,女(原文'她');裸分状元;语127数120英138综258;录取北大
宁夏,2007,理,李*,M,682,银川一中,NA,0,0,北大,男(原文'他');语133数144外138综267;录取北大
宁夏,2007,文,邢*,F,662,银川二中,NA,0,0,北大光华,女(原文'她');语122数131英135综274;录取北大光华
宁夏,2008,理,来*,M,668,石嘴山三中,NA,0,0,清华,男(原文'他');语128数145英131综264;录取清华
宁夏,2008,文,陈*,M,632,石嘴山一中,NA,0,0,北大,男(原文'他');语125数115英143综249;录取北大
宁夏,2009,理,刘*,M,656,银川一中,NA,0,0,清华土木,男(原文'他');并列;语117数129英144综266;录取清华土木
宁夏,2009,理,杜*,M,656,银川一中,NA,0,0,北大元培,男(原文'他');并列;语109数137英138综272;录取北大元培
宁夏,2009,文,李*,F,639,银川二中,NA,0,0,北大光华,女(原文'她');语119数143外141综236;录取北大光华
宁夏,2010,理,范*,M,667,银川一中,NA,0,0,清华,男(原文'他');语130数139英141综257;录取清华
宁夏,2010,文,张*,F,620,银川一中,NA,0,0,北大,女(原文'她');语117数129英136综238;录取北大
宁夏,2011,理,冯*,M,680,银川一中,NA,0,0,北大物理,男(原文'他');语121数140英139综280;录取北大物理
宁夏,2011,文,沈*,NA,632,银川一中,NA,0,1,NA,含加分10裸分622;总分状元
宁夏,2011,文,乔*,M,629,中卫一中,NA,0,0,北大光华,男(原文'他');裸分状元;语127数144英133综225;录取北大光华
宁夏,2012,理,吕*,M,671,银川一中,NA,0,0,北大光华,男(原文'他');语125数131英143综272;录取北大光华
宁夏,2012,文,马*,M,632,银川一中,NA,0,0,北大,男(原文'他');语116数128英138综250;录取北大
宁夏,2013,理,王*,M,670,固原一中,NA,0,0,北大,男(原文'他');语121数138外145综266;录取北大
宁夏,2013,文,马*,NA,649,银川一中,NA,0,1,清华法学,含加分20裸分629;总分状元;录取清华法学
宁夏,2013,文,许*,F,642,银川一中,NA,0,0,清华,女(原文'她');裸分状元;语122数146英140综234;录取清华
宁夏,2014,理,黄*,NA,696,银川一中,NA,0,1,清华建筑,含加分20裸分676;总分状元;录取清华建筑
宁夏,2014,理,罗*,M,678,银川一中,NA,0,0,北大光华,男(原文'他');裸分状元;语120数136英143综279;录取北大光华
宁夏,2014,文,程*,NA,655,唐徕回民中学,NA,0,1,清华,含加分20裸分635;总分状元;录取清华
宁夏,2014,文,李*,NA,641,石嘴山三中,NA,0,0,清华,裸分状元;录取清华
宁夏,2015,理,何*,NA,691,银川一中,NA,0,0,清华,录取清华
宁夏,2015,文,马*,F,682,银川二中,NA,0,1,北大,女(原文'她');含加分20裸分662;银川中考状元;语113数150外140综259;录取北大
宁夏,2016,理,李*,F,696,银川二中,NA,0,0,清华,女(原文'她');语121数140英149综286;录取清华
宁夏,2016,文,田*,F,669,银川二中,NA,0,0,清华,女(原文'她');语118数144英145综262;录取清华
宁夏,2017,理,武*,NA,676,银川一中,NA,0,0,清华经管信管,录取清华经管信管
宁夏,2017,文,马*,NA,683,银川二中,NA,0,1,北大,含加分20裸分663;录取北大
宁夏,2018,理,廖*,M,698,银川一中,NA,0,0,北大元培,男(原文'他');并列;语126数144英143综285;录取北大元培
宁夏,2018,理,包*,F,698,银川一中,NA,0,0,清华,并列;录取清华
宁夏,2018,文,张*,F,661,银川一中,NA,0,1,北大,含加分20裸分641;总分状元;录取北大
宁夏,2018,文,张*,M,660,银川一中,NA,0,0,清华经管,"男(原文'他');裸分状元;复读生(原中卫中学,2017=608);录取清华经管"
宁夏,2019,理,赵*,M,697,银川一中,NA,0,1,清华交叉信息,男(原文'他');含加分10裸分687;语127数137英147综276;录取清华交叉信息
宁夏,2019,文,铁*,F,688,固原一中,NA,0,1,北大光华,女(原文'她');含加分20裸分668;语119数136外146综267;录取北大光华
宁夏,2020,理,苗*,M,703,银川一中,NA,0,0,清华,男(原文'他');语125数140英149综289;录取清华
宁夏,2020,文,马*,F,686,银川一中,NA,0,1,北大元培(中文),女(原文'她');含加分20裸分666;总分状元;语133数140英136综257;录取北大元培(中文)
宁夏,2020,文,钱*,M,672,银川一中,NA,0,0,北大光华,男(原文'他');裸分状元;语134数136英143综259;录取北大光华
宁夏,2021,理,赵*,F,674,银川一中,NA,0,0,北大光华,女(原文'她');语141;录取北大光华
宁夏,2021,文,马*,F,674,银川一中,NA,0,1,清华经管,女(原文'她');含加分10裸分664;总分状元;语132数146英143综243;录取清华经管
宁夏,2021,文,高*,F,672,银川二中,NA,0,0,北大光华,裸分状元;录取北大光华
宁夏,2022,理,蒋*,NA,693,银川一中,NA,0,1,北大元培,含加分10裸分683;录取北大元培
宁夏,2022,文,杨*,F,637,银川一中,NA,0,0,北大光华,女(原文'她');录取北大光华
宁夏,2023,理,杨*,M,678,银川一中,NA,0,0,清华交叉信息,男(原文'他');并列;录取清华交叉信息
宁夏,2023,理,刘*,M,678,石嘴山三中,NA,0,0,北大,并列;语139全区单科第1;录取北大
宁夏,2023,文,梁*,M,655,银川一中,NA,0,0,NA,
宁夏,2024,理,海*,NA,691,银川一中,NA,0,0,NA,语118数141外139综293
宁夏,2024,文,邵*,NA,662,银川二中,NA,0,0,北大光华,语124数142外132综264;录取北大光华
宁夏,2025,物理类,张*,NA,704,银川一中,NA,0,0,NA,3+1+2
宁夏,2025,历史类,陈*,NA,670,银川一中,NA,0,0,NA,3+1+2
宁夏,2026,物理类,邹同学,NA,710,银川一中,NA,0,0,NA,3+1+2;匿名化;语142数138外144物92化99生95
宁夏,2026,历史类,刘同学,NA,667,银川一中,NA,0,0,NA,3+1+2;匿名化;并列
宁夏,2026,历史类,陈*,NA,667,固原一中,NA,0,0,NA,3+1+2;并列
重庆,1998,理,邓*,F,684,万州中学,NA,0,0,北大,录取北大
重庆,1998,文,莫*,NA,665,西南大学附中,NA,0,0,北大经院,录取北大经院
重庆,1999,理,刘*,NA,695,西南大学附中,NA,0,0,北大数学,录取北大数学
重庆,1999,文,秦*,NA,NA,重庆一中,NA,0,0,中国传媒大学,并列;录取中国传媒大学
重庆,1999,文,刘*,F,NA,重庆外国语学校,NA,0,0,北大,并列;录取北大
重庆,2000,理,杨*,F,682,铜梁中学,NA,0,0,北大生物,女(原文'她');语132数138英117物146化149;录取北大生物
重庆,2000,文,郑*,M,652,重庆外国语学校,NA,0,0,北大经院,男(原文'他');并列;复读生(1999=567);语132数130英138政128史124;录取北大经院
重庆,2000,文,周*,NA,NA,合川中学,NA,0,0,上海交大,并列;录取上海交大
